	3974539665	292.9939117	1833.224854			6				38.11986821			1																						292.9777832	293.008606	1833.224854	1833.224854			7.85941124		1	0	0	0	0	31.2805481	1	1	1	292.9792175	0	2084574624	292.9957031			0.000101863	7.61E-06	0.00012008	8.07E-06	0.251198381	0.323663712	36.35308838	0	30	4	200	-0.016417716	-0.215584606	0.621592641	1																
	3974539686	292.9941864	1666.561523			6				38.11986821			1																						292.9784546	293.0088806	1666.561523	1666.561523			7.86070919		1	0	0	0	0	30.79179001	1	1	1	292.9795837	0	2084574336	292.9964172			8.92E-05	6.93E-06	0.000107103	7.39E-06	0.229271382	0.30342266	36.26508713	0	30	4	200	-0.032831844	-0.857076585	0.016233979	1																
	3974539708	292.9942932	1499.885986			6				38.11986821			1																						292.9798584	293.007843	1499.885986	1499.885986			7.861657619		1	0	0	0	0	31.2805481	1	1	1	292.9811096	0	2084574368	292.9966064			7.82E-05	6.28E-06	9.57E-05	6.73E-06	0.21270816	0.289636433	36.17946243	0	30	4	200	-0.041443426	-0.294915795	0.570014894	1																
	3974539730	292.9944916	1333.464111			6				38.11986821			1																						292.978241	293.0090332	1333.464111	1333.464111			7.861579418		1	0	0	0	0	31.2805481	1	1	1	292.97995	0	2084574336	292.9964447			7.02E-05	5.67E-06	8.69E-05	6.10E-06	0.209994078	0.291456401	36.12773132	6.010634899	30	4	200	-0.035214517	-0.331121832	0.435107529	1																
	3974539751	292.9950256	1166.607544			6				38.11986821			1																						292.978363	293.009613	1166.607544	1166.607544			7.862883568		1	0	0	0	0	30.30303192	1	1	1	292.9804382	0	2084574368	292.9963562			6.27E-05	5.09E-06	7.93E-05	5.50E-06	0.207823515	0.298621714	36.04021835	0.014743784	30	4	200	-0.02033947	-0.217364952	0.399273932	1																
	3974539773	292.9940033	1000.173523			6				38.11986821			1																						292.9796448	293.0068359	1000.173523	1000.173523			7.863884449		1	0	0	0	0.013961792	30.79179001	1	1	1	292.9815674	0	2084574656	292.9959717			6.01E-05	4.53E-06	7.51E-05	4.89E-06	0.245691985	0.349905819	36.08026886	0.017056551	30	4	200	0.001448405	-0.865432262	0.667671978	1																
	3974539794	292.9942169	833.5101318			6				38.11986821			1																						292.977417	293.0090332	833.5101318	833.5101318			7.864302635		1	0	0	0	0.013961792	31.2805481	1	1	1	292.9794006	0	2084574496	292.995755			5.31E-05	3.91E-06	6.71E-05	4.24E-06	0.259432882	0.379553109	36.02582932	2.824935913	30	4	200	0.024719587	-0.608665645	0.722847104	1																
	3974539816	292.9923248	667.1605835			6				38.11986821			1																						292.9755859	293.0074463	667.1605835	667.1605835			7.865472317		1	0	0	0	0	30.79179001	1	1	1	292.9772034	0	2084574272	292.9936554			4.57E-05	3.33E-06	5.95E-05	3.64E-06	0.265702575	0.412833899	35.91016388	0.018656906	30	4	200	0.036417786	-0.565021515	0.071231559	1																
	3974539838	292.9925385	500.219574			6				38.11986821			1																						292.9756165	293.0087585	500.219574	500.219574			7.866226673		1	0	0	0	0	30.30303192	1	1	1	292.9763184	0	2084574656	292.9947449			4.14E-05	2.82E-06	5.39E-05	3.08E-06	0.313640386	0.500513256	35.90134811	5.991773605	30	4	200	0.060767639	-0.56303966	0.196304783	1																
	3974539860	292.9919281	333.5440979			6				38.11986821			1																						292.9754333	293.0061646	333.5440979	333.5440979			7.866876602		1	0	0	0	0	30.79179001	1	1	1	292.9775085	0	2084574208	292.9932068			3.27E-05	2.19E-06	4.43E-05	2.42E-06	0.327037573	0.58112675	35.76032639	0	30	4	200	0.076660022	-0.411038488	0.404118985	1																
	3974539881	292.9923401	166.8686371			6				38.11986821			1																						292.9769287	293.006897	166.8686371	166.8686371			7.868173599		1	0	0	0	0	30.79179001	1	1	1	292.9777832	0	2084574272	292.9946289			2.36E-05	1.52E-06	3.26E-05	1.69E-06	0.357442707	0.698572695	35.6918335	0	30	4	200	0.087441556	-0.541218221	0.480572253	1																
	3974539903	292.9942017	0.084508784			6				38.11986821			1																						292.9782104	293.0075989	0.084508784	0.084508784			7.868834019		1	0	0	0	0	30.79179001	1	1	1	292.9808044	0	2084574336	292.9953033			1.58E-06	2.02E-07	1.87E-06	1.97E-07	0.077693172	0.118053138	43.48272705	0	30	4	200	0.079258807	-0.070773385	0.634753168	1																
	3974539924	292.9927521	-166.6392517			6				38.11986821			1																						292.9770813	293.0064697	-166.6392517	-166.6392517			7.869786263		1	0	0	0	0	31.2805481	1	1	1	292.9790344	0	2084574304	292.993634			-1.89E-05	1.51E-06	-3.03E-05	1.73E-06	0.214497492	0.505478978	35.35458755		30	4	200	0.082847282	-0.16143629	0.627990007	1																
	3974539946	292.994812	-333.0491333			6				38.11986821			1																						292.9789124	293.0089722	-333.0491333	-333.0491333			7.870250702		1	0	0	0	0	30.79179001	1	1	1	292.9809875	0	2084574464	292.9974365			-3.00E-05	2.31E-06	-4.44E-05	2.61E-06	0.232469365	0.462297469	35.51991653	0	30	4	200	0.098546751	-0.220567629	0.76420486	1																
	3974539967	292.9893494	-499.8453064			6				38.11986821			1																						292.977417	293.0024109	-499.8453064	-499.8453064			7.87155962		1	0	0	0	0	30.30303192	1	1	1	292.9787292	0	2084574496	292.9924408			-3.46E-05	2.91E-06	-5.16E-05	3.29E-06	0.191717997	0.370906204	35.51343536	0.088089518	30	4	200	0.121092282	-0.310140669	0.885786116	1																
	3974539990	292.9906464	-666.5690308			6				38.11986821			1																						292.9736023	293.0061951	-666.5690308	-666.5690308			7.872364998		1	0	0	0	0	30.79179001	1	1	1	292.9750977	0	2084574592	292.9918701			-4.70E-05	3.55E-06	-6.25E-05	3.90E-06	0.243503287	0.390207142	35.84070587	0	30	4	200	0.117350459	-0.360153288	0.855521202	1																
	3974540011	292.9890289	-833.3048706			6				38.11986821			1																						292.9725952	293.00354	-833.3048706	-833.3048706			7.873725414		1	0	0	0	0	30.79179001	1	1	1	292.9745178	0	2084574432	292.9911255			-5.72E-05	4.02E-06	-7.03E-05	4.32E-06	0.290542424	0.407310367	36.13727951	0.009374196	30	4	200	0.122017249	-0.251641631	1.028390646	1																
	3974540033	292.9918823	-999.6061401			6				38.11986821			1																						292.9759827	293.0065613	-999.6061401	-999.6061401			7.874502182		1	0	0	0	0.013961792	29.32551384	1	1	1	292.9772339	0	2084574496	292.9937927			-3.97E-05	4.51E-06	-5.73E-05	5.03E-06	0.100266598	0.174071178	35.626194	1.816318274	30	4	200	0.28255257	0.010067374	1.368121624	1																
	3974540055	292.9902802	-1166.354004			6				38.11986821			1																						292.9752197	293.0038452	-1166.354004	-1166.354004			7.874773979		1	0	0	0	0	30.79179001	1	1	1	292.9767151	0	2084574688	292.992334			-6.90E-05	5.39E-06	-8.54E-05	5.80E-06	0.226063654	0.31511426	36.1192131		30	4	200	0.172778174	-0.171291322	0.929154694	1																
